model,policy,policy_label,review_budget,reviewer_success,seed,tasks,reviewed_tasks,actual_review_rate,simulation,team_success_rate,selective_accuracy,autonomous_coverage,autonomous_failure_rate,failure_capture_rate,deferral_precision,unnecessary_review_rate,errors_prevented_per_review,reviews_per_prevented_failure
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.75,20260810,120,120,1.0,True,0.8083333333333333,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.5,2.0
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.75,20260811,120,120,1.0,True,0.8083333333333333,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.5,2.0
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.75,20260812,120,120,1.0,True,0.7833333333333333,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.475,2.1052631578947367
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.75,20260813,120,120,1.0,True,0.8916666666666667,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.5833333333333334,1.7142857142857142
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.9,20260809,120,120,1.0,True,0.9333333333333333,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.625,1.6
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.9,20260810,120,120,1.0,True,0.9416666666666667,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.6333333333333333,1.5789473684210527
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.9,20260811,120,120,1.0,True,0.925,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.6166666666666667,1.6216216216216217
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.9,20260812,120,120,1.0,True,0.9,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.5916666666666667,1.6901408450704225
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,0.9,20260813,120,120,1.0,True,0.9583333333333334,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.65,1.5384615384615385
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,1.0,20260809,120,120,1.0,True,1.0,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.6916666666666667,1.4457831325301205
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,1.0,20260810,120,120,1.0,True,1.0,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.6916666666666667,1.4457831325301205
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,1.0,20260811,120,120,1.0,True,1.0,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.6916666666666667,1.4457831325301205
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,1.0,20260812,120,120,1.0,True,1.0,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.6916666666666667,1.4457831325301205
gpt-4o-mini,source_specific_opencoderx_deferral,Source-specific OpenCoderX,1.0,1.0,20260813,120,120,1.0,True,1.0,1.0,0.0,0.0,1.0,0.6916666666666667,0.30833333333333335,0.6916666666666667,1.4457831325301205
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.6,20260809,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.6,20260810,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.6,20260811,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.6,20260812,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.6,20260813,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.75,20260809,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.75,20260810,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.75,20260811,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.75,20260812,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.75,20260813,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.9,20260809,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.9,20260810,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.9,20260811,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.9,20260812,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,0.9,20260813,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,1.0,20260809,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,1.0,20260810,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,1.0,20260811,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,1.0,20260812,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.0,1.0,20260813,120,0,0.0,True,0.30833333333333335,0.30833333333333335,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,inf
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.6,20260809,120,6,0.05,True,0.3416666666666667,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.6666666666666666,1.5
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.6,20260810,120,6,0.05,True,0.35,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.6,20260811,120,6,0.05,True,0.3333333333333333,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.5,2.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.6,20260812,120,6,0.05,True,0.3333333333333333,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.5,2.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.6,20260813,120,6,0.05,True,0.3333333333333333,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.5,2.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.75,20260809,120,6,0.05,True,0.35,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.75,20260810,120,6,0.05,True,0.35,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.75,20260811,120,6,0.05,True,0.3333333333333333,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.5,2.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.75,20260812,120,6,0.05,True,0.3333333333333333,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.5,2.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.75,20260813,120,6,0.05,True,0.3416666666666667,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.6666666666666666,1.5
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.9,20260809,120,6,0.05,True,0.35833333333333334,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.9,20260810,120,6,0.05,True,0.35,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.9,20260811,120,6,0.05,True,0.35,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.9,20260812,120,6,0.05,True,0.35833333333333334,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,0.9,20260813,120,6,0.05,True,0.35,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,1.0,20260809,120,6,0.05,True,0.35833333333333334,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,1.0,20260810,120,6,0.05,True,0.35833333333333334,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,1.0,20260811,120,6,0.05,True,0.35833333333333334,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,1.0,20260812,120,6,0.05,True,0.35833333333333334,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.05,1.0,20260813,120,6,0.05,True,0.35833333333333334,0.32456140350877194,0.95,0.6754385964912281,0.07228915662650602,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.6,20260809,120,12,0.1,True,0.38333333333333336,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.75,1.3333333333333333
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.6,20260810,120,12,0.1,True,0.36666666666666664,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.5833333333333334,1.7142857142857142
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.6,20260811,120,12,0.1,True,0.35,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.4166666666666667,2.4
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.6,20260812,120,12,0.1,True,0.36666666666666664,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.5833333333333334,1.7142857142857142
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.6,20260813,120,12,0.1,True,0.36666666666666664,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.5833333333333334,1.7142857142857142
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.75,20260809,120,12,0.1,True,0.4,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.9166666666666666,1.0909090909090908
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.75,20260810,120,12,0.1,True,0.375,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.6666666666666666,1.5
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.75,20260811,120,12,0.1,True,0.35833333333333334,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.5,2.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.75,20260812,120,12,0.1,True,0.375,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.6666666666666666,1.5
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.75,20260813,120,12,0.1,True,0.38333333333333336,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.75,1.3333333333333333
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.9,20260809,120,12,0.1,True,0.4083333333333333,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.9,20260810,120,12,0.1,True,0.39166666666666666,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.9,20260811,120,12,0.1,True,0.39166666666666666,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.9,20260812,120,12,0.1,True,0.4,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.9166666666666666,1.0909090909090908
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,0.9,20260813,120,12,0.1,True,0.4,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,0.9166666666666666,1.0909090909090908
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,1.0,20260809,120,12,0.1,True,0.4083333333333333,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,1.0,20260810,120,12,0.1,True,0.4083333333333333,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,1.0,20260811,120,12,0.1,True,0.4083333333333333,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,1.0,20260812,120,12,0.1,True,0.4083333333333333,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.1,1.0,20260813,120,12,0.1,True,0.4083333333333333,0.3425925925925926,0.9,0.6574074074074074,0.14457831325301204,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.6,20260809,120,24,0.2,True,0.45,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.7083333333333334,1.411764705882353
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.6,20260810,120,24,0.2,True,0.43333333333333335,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.625,1.6
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.6,20260811,120,24,0.2,True,0.4083333333333333,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.5,2.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.6,20260812,120,24,0.2,True,0.4166666666666667,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.5416666666666666,1.8461538461538463
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.6,20260813,120,24,0.2,True,0.45,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.7083333333333334,1.411764705882353
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.75,20260809,120,24,0.2,True,0.475,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.75,20260810,120,24,0.2,True,0.4583333333333333,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.75,1.3333333333333333
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.75,20260811,120,24,0.2,True,0.43333333333333335,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.625,1.6
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.75,20260812,120,24,0.2,True,0.43333333333333335,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.625,1.6
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.75,20260813,120,24,0.2,True,0.475,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.9,20260809,120,24,0.2,True,0.5,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.9583333333333334,1.0434782608695652
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.9,20260810,120,24,0.2,True,0.48333333333333334,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.875,1.1428571428571428
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.9,20260811,120,24,0.2,True,0.49166666666666664,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.9166666666666666,1.0909090909090908
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.9,20260812,120,24,0.2,True,0.475,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,0.9,20260813,120,24,0.2,True,0.5,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,0.9583333333333334,1.0434782608695652
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,1.0,20260809,120,24,0.2,True,0.5083333333333333,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,1.0,20260810,120,24,0.2,True,0.5083333333333333,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,1.0,20260811,120,24,0.2,True,0.5083333333333333,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,1.0,20260812,120,24,0.2,True,0.5083333333333333,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.2,1.0,20260813,120,24,0.2,True,0.5083333333333333,0.3854166666666667,0.8,0.6145833333333334,0.2891566265060241,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.6,20260809,120,36,0.3,True,0.5166666666666667,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.6944444444444444,1.44
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.6,20260810,120,36,0.3,True,0.49166666666666664,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.6111111111111112,1.6363636363636365
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.6,20260811,120,36,0.3,True,0.475,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.5555555555555556,1.8
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.6,20260812,120,36,0.3,True,0.475,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.5555555555555556,1.8
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.6,20260813,120,36,0.3,True,0.5083333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.6666666666666666,1.5
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.75,20260809,120,36,0.3,True,0.5583333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.75,20260810,120,36,0.3,True,0.5333333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.75,1.3333333333333333
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.75,20260811,120,36,0.3,True,0.5083333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.6666666666666666,1.5
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.75,20260812,120,36,0.3,True,0.5166666666666667,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.6944444444444444,1.44
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.75,20260813,120,36,0.3,True,0.5583333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.8333333333333334,1.2
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.9,20260809,120,36,0.3,True,0.6,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.9722222222222222,1.0285714285714285
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.9,20260810,120,36,0.3,True,0.575,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.8888888888888888,1.125
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.9,20260811,120,36,0.3,True,0.575,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.8888888888888888,1.125
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.9,20260812,120,36,0.3,True,0.575,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.8888888888888888,1.125
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,0.9,20260813,120,36,0.3,True,0.6,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,0.9722222222222222,1.0285714285714285
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,1.0,20260809,120,36,0.3,True,0.6083333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,1.0,20260810,120,36,0.3,True,0.6083333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,1.0,20260811,120,36,0.3,True,0.6083333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,1.0,20260812,120,36,0.3,True,0.6083333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.3,1.0,20260813,120,36,0.3,True,0.6083333333333333,0.44047619047619047,0.7,0.5595238095238095,0.43373493975903615,1.0,0.0,1.0,1.0
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.6,20260809,120,60,0.5,True,0.6583333333333333,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.7,1.4285714285714286
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.6,20260810,120,60,0.5,True,0.5666666666666667,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.5166666666666667,1.935483870967742
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.6,20260811,120,60,0.5,True,0.6166666666666667,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.6166666666666667,1.6216216216216217
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.6,20260812,120,60,0.5,True,0.6,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.5833333333333334,1.7142857142857142
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.6,20260813,120,60,0.5,True,0.6583333333333333,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.7,1.4285714285714286
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.75,20260809,120,60,0.5,True,0.7083333333333334,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.8,1.25
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.75,20260810,120,60,0.5,True,0.6416666666666667,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.6666666666666666,1.5
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.75,20260811,120,60,0.5,True,0.675,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.7333333333333333,1.3636363636363635
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.75,20260812,120,60,0.5,True,0.6583333333333333,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.7,1.4285714285714286
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.75,20260813,120,60,0.5,True,0.7416666666666667,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.8666666666666667,1.1538461538461537
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.9,20260809,120,60,0.5,True,0.7833333333333333,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.95,1.0526315789473684
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.9,20260810,120,60,0.5,True,0.75,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.8833333333333333,1.1320754716981132
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.9,20260811,120,60,0.5,True,0.7666666666666667,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.9166666666666666,1.0909090909090908
gpt-4o-mini,oracle_deferral,Oracle (upper bound),0.5,0.9,20260812,120,60,0.5,True,0.7416666666666667,0.6166666666666667,0.5,0.38333333333333336,0.7228915662650602,1.0,0.0,0.8666666666666667,1.1538461538461537
