task_id,repository,language,model,method,selected_exact_match,selected_edit_similarity,selected_identifier_f1,candidate_exact_match,candidate_edit_similarity,candidate_identifier_f1,aggregate_risk,candidate_disagreement,retrieval_score_dispersion,evidence_count,prompt_tokens,completion_tokens,total_tokens,provider_requests,latency_seconds
project_cc_csharp/4120,Akeit0-ZimGui-Unity-cc82fb9,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.92,0.6666666666666666,0.0,0.9200000000000002,0.6666666666666666,0.15416164297305116,0.0,0.46248492891915344,5,554,94,648,1,1.9071887500176672
project_cc_csharp/4170,c-y-r-Ryan.EntityFrameworkCore.Shard-f15124c,csharp,gpt-4o-mini,Direct Generation,0.0,0.43,0.0,0.0,0.366,0.0,0.4749376599872411,0.4248129799617232,0.0,0,201,251,452,1,4.356120334006846
project_cc_csharp/4170,c-y-r-Ryan.EntityFrameworkCore.Shard-f15124c,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.81,0.8571428571428571,0.0,0.766,0.819047619047619,0.14698302549886802,0.0953846153846154,0.3455644611119887,5,583,605,1188,1,2.6653410409926437
project_cc_java/21,1754048656-FATJS-4b1e065,java,gpt-4o-mini,Direct Generation,0.0,0.32,0.2857142857142857,0.0,0.33399999999999996,0.30476190476190473,0.39827852093949395,0.1948355628184819,0.0,0,355,608,963,1,4.416815125005087
project_cc_java/21,1754048656-FATJS-4b1e065,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.32,0.3333333333333333,0.0,0.324,0.3333333333333333,0.16885224268508167,0.09477227899416196,0.4117844490610831,5,852,449,1301,1,2.6210590830014553
project_cc_java/2921,Kyant0-m3color-eaa1e34,java,gpt-4o-mini,Direct Generation,0.0,0.65,0.8571428571428571,0.0,0.65,0.8571428571428571,0.3333333333333333,0.0,0.0,0,1601,529,2130,1,4.149292624992086
project_cc_java/2921,Kyant0-m3color-eaa1e34,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.65,0.8571428571428571,0.0,0.65,0.8571428571428571,0.1321276634536401,0.0,0.39638299036092034,4,2117,80,2197,1,1.5865232079813723
project_cc_java/3817,NeoProtect-NeoPlugin-a71f673,java,gpt-4o-mini,Direct Generation,0.0,0.36,0.18181818181818182,0.0,0.33799999999999997,0.14545454545454545,0.3710982658959538,0.11329479768786133,0.0,0,1049,254,1303,1,2.6619745419884566
project_cc_java/3817,NeoProtect-NeoPlugin-a71f673,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.99,1.0,0.4,0.884,0.9199999999999999,0.2005140156497118,0.2282470048836971,0.3732950420654383,5,1513,269,1782,1,2.4504134590097237
project_cc_java/4469,paulgutv-currency-converter-d95cf08,java,gpt-4o-mini,Direct Generation,0.0,0.75,0.8,0.0,0.75,0.8,0.3333333333333333,0.0,0.0,0,288,25,313,1,0.9856540419859812
project_cc_java/4469,paulgutv-currency-converter-d95cf08,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.75,0.8,0.0,0.792,0.7733333333333333,0.16001885348503428,0.08799999999999997,0.39205656045510284,5,795,27,822,1,1.9200147080118768
project_cc_java/962,DarrenTianYe-android_dynamic_load_so-7a70027,java,gpt-4o-mini,Direct Generation,0.0,0.6,0.7272727272727273,0.0,0.6,0.7272727272727273,0.3333333333333333,0.0,0.0,0,1293,640,1933,1,2.194026584009407
project_cc_java/962,DarrenTianYe-android_dynamic_load_so-7a70027,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.56,0.6,0.0,0.564,0.6290909090909091,0.24699663525087798,0.36267072816665546,0.37831917758597844,5,1758,382,2140,1,2.318605625012424
project_cc_java/995,DarrenTianYe-android_dynamic_load_so-7a70027,java,gpt-4o-mini,Direct Generation,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0,330,497,827,1,2.292817792011192
project_cc_java/995,DarrenTianYe-android_dynamic_load_so-7a70027,java,gpt-4o-mini,Cross-file Context RAG,1.0,1.0,1.0,1.0,1.0,1.0,0.11891291924957588,0.0,0.35673875774872765,5,796,323,1119,1,3.057209499995224
project_cc_python/1190,Kubenew-ChaosGPT-2c40353,python,gpt-4o-mini,Direct Generation,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0,383,312,695,1,3.2382545410073362
project_cc_python/1190,Kubenew-ChaosGPT-2c40353,python,gpt-4o-mini,Cross-file Context RAG,1.0,1.0,1.0,1.0,1.0,1.0,0.1298806498179796,0.0,0.38964194945393876,5,882,300,1182,1,2.218354249984259
project_cc_python/4828,continue-revolution-sd-webui-segment-anything-5df716b,python,gpt-4o-mini,Direct Generation,0.0,0.65,0.8,0.0,0.6020000000000001,0.7542857142857142,0.36143039591315457,0.08429118773946365,0.0,0,701,53,754,1,1.3368065829854459
project_cc_python/4828,continue-revolution-sd-webui-segment-anything-5df716b,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.65,0.8,0.0,0.65,0.8,0.12538258487498416,0.0,0.3761477546249525,5,1174,45,1219,1,1.8358731249754783
project_cc_python/4867,lucmos-powermanim-1bcf62a,python,gpt-4o-mini,Direct Generation,0.0,0.26,0.0,0.0,0.32,0.0,0.3781124497991968,0.13433734939759034,0.0,0,277,82,359,1,1.678316208999604
project_cc_python/4867,lucmos-powermanim-1bcf62a,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.26,0.0,0.0,0.272,0.0,0.15536693958884681,0.07534626038781167,0.39075455837872874,4,635,86,721,1,1.6293685830023605
project_cc_python/5560,hq0709-Depth-NeuS-49d93d4,python,gpt-4o-mini,Direct Generation,0.0,0.67,0.5,0.8,0.9339999999999999,0.9,0.3448940269749518,0.034682080924855474,0.0,0,340,34,374,1,2.163999042008072
project_cc_python/5560,hq0709-Depth-NeuS-49d93d4,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.67,0.5,0.2,0.826,0.6,0.1405746885553504,0.06818207658600173,0.35354198908004947,5,928,32,960,1,1.696320332994219
project_cc_python/654,taptorestart-forms-40b1a91,python,gpt-4o-mini,Direct Generation,0.0,0.85,0.75,0.0,0.834,0.75,0.34965986394557824,0.048979591836734726,0.0,0,388,595,983,1,2.6552785000239965
project_cc_python/654,taptorestart-forms-40b1a91,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.88,1.0,0.0,0.9040000000000001,1.0,0.12328709710895948,0.010619469026548645,0.3592418223003298,5,819,151,970,1,2.9866062920191325
project_cc_python/9634,briandelmsft-STAT-Function-f91d421,python,gpt-4o-mini,Direct Generation,0.0,0.55,0.5714285714285714,0.0,0.55,0.5714285714285714,0.3333333333333333,0.0,0.0,0,331,187,518,1,1.77441824998823
project_cc_python/9634,briandelmsft-STAT-Function-f91d421,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.66,0.5714285714285714,0.0,0.6639999999999999,0.5714285714285714,0.12460666426133725,0.027368183833308635,0.3464518089507031,5,846,217,1063,1,2.7905083750083577
project_cc_typescript/2030,evanderkoogh-otel-cf-workers-18fd741,typescript,gpt-4o-mini,Direct Generation,0.0,0.15,0.0,0.0,0.22199999999999998,0.22857142857142856,0.38285714285714284,0.14857142857142858,0.0,0,995,227,1222,1,2.18453829200007
project_cc_typescript/2030,evanderkoogh-otel-cf-workers-18fd741,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.44,0.2,0.0,0.292,0.13,0.3523973671004069,0.5843508227115402,0.47284127858968067,5,1526,185,1711,1,2.199539624998579
project_cc_typescript/5734,andrewbrg-rulepilot-517f473,typescript,gpt-4o-mini,Direct Generation,0.0,0.94,1.0,0.0,0.8979999999999999,0.9846153846153847,0.3446177835163192,0.03385335054895766,0.0,0,357,523,880,1,2.7615638340066653
project_cc_typescript/5734,andrewbrg-rulepilot-517f473,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.93,1.0,0.0,0.9359999999999999,1.0,0.1367617060812628,0.0037735849056603765,0.40651153333812806,5,751,379,1130,1,2.2498982079850975
project_cc_typescript/5776,tech-leads-club-nestjs-dependency-inversion-5d4fefe,typescript,gpt-4o-mini,Direct Generation,0.0,0.09,0.0,0.0,0.326,0.26666666666666666,0.5177347996789657,0.5532043990368972,0.0,0,346,507,853,1,3.347321707988158
project_cc_typescript/5776,tech-leads-club-nestjs-dependency-inversion-5d4fefe,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.65,0.6666666666666666,0.0,0.6580000000000001,0.6666666666666666,0.12854835239857176,0.010000347246336583,0.3756447099493787,5,643,332,975,1,1.8880981669935863
project_cc_typescript/6087,piyush-kacha-nestjs-starter-kit-821cfdd,typescript,gpt-4o-mini,Direct Generation,0.0,0.15,0.0,0.0,0.15,0.0,0.3333333333333333,0.0,0.0,0,715,215,930,1,1.8486003750003874
project_cc_typescript/6087,piyush-kacha-nestjs-starter-kit-821cfdd,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.97,1.0,0.0,0.97,1.0,0.13924770293372649,0.0,0.41774310880117943,5,1065,250,1315,1,2.1970999170152936
project_cc_typescript/7387,sdl-codegen-sdl-codegen-de2b8aa,typescript,gpt-4o-mini,Direct Generation,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0,511,537,1048,1,3.2935359590046573
project_cc_typescript/7387,sdl-codegen-sdl-codegen-de2b8aa,typescript,gpt-4o-mini,Cross-file Context RAG,1.0,1.0,1.0,1.0,1.0,1.0,0.1201846884124781,0.0,0.36055406523743433,5,1028,400,1428,1,2.344899332994828
project_cc_typescript/8697,SkyCaptainess-React-rating-components-625733e,typescript,gpt-4o-mini,Direct Generation,0.0,0.63,0.5714285714285714,0.0,0.6260000000000001,0.6142857142857142,0.48296947088910125,0.44890841266730375,0.0,0,908,640,1548,1,2.789218875026563
project_cc_typescript/8697,SkyCaptainess-React-rating-components-625733e,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.87,0.8,0.0,0.7459999999999999,0.6409523809523809,0.19317194353573883,0.23168560713669373,0.3478302234705227,5,1414,536,1950,1,3.491541999974288
project_cc_typescript/9819,eumemic-ai-legion-4d145b3,typescript,gpt-4o-mini,Direct Generation,0.0,0.23,0.13333333333333333,0.0,0.356,0.16047619047619044,0.47365664595744655,0.4209699378723396,0.0,0,304,314,618,1,1.8261744170158636
project_cc_typescript/9819,eumemic-ai-legion-4d145b3,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.45,0.15384615384615385,0.0,0.458,0.18516698987287222,0.3077023520525713,0.5240259899772437,0.3990810661804702,5,689,298,987,1,2.389190082991263
project_cc_csharp/1932,intuit-TreeifyTask-4b124d4,csharp,gpt-4o-mini,Direct Generation,0.0,0.81,0.0,0.0,0.8100000000000002,0.0,0.3333333333333333,0.0,0.0,0,96,550,646,1,3.0551764580013696
project_cc_csharp/1932,intuit-TreeifyTask-4b124d4,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.83,0.0,0.0,0.8299999999999998,0.0,0.12364973008765197,0.0,0.3709491902629559,5,548,363,911,1,2.902808458020445
project_cc_csharp/2442,eternalUnion-UltraPain-ad924af,csharp,gpt-4o-mini,Direct Generation,0.0,0.24,0.0,0.0,0.22599999999999998,0.0,0.3956862949276904,0.1870588847830712,0.0,0,1058,541,1599,1,4.041684875002829
project_cc_csharp/2442,eternalUnion-UltraPain-ad924af,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.23,0.0,0.0,0.24,0.0,0.1725132307540924,0.156135694731236,0.36140399753104113,5,1513,451,1964,1,2.013426499994239
project_cc_csharp/2914,lluispalerm-QuestSystem-cd836cc,csharp,gpt-4o-mini,Direct Generation,0.0,0.36,0.0,0.0,0.36,0.0,0.3333333333333333,0.0,0.0,0,269,105,374,1,1.6643357500142884
project_cc_csharp/2914,lluispalerm-QuestSystem-cd836cc,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.36,0.0,0.0,0.36,0.0,0.11347797335930802,0.0,0.34043392007792406,5,704,106,810,1,1.6875162080104928
project_cc_csharp/37,pliniobrunelli-JWLSLMerge-7fe66dc,csharp,gpt-4o-mini,Direct Generation,0.0,0.47,0.0,0.0,0.6639999999999999,0.4,0.4491678942178387,0.34750368265351617,0.0,0,174,97,271,1,1.7832657500111964
project_cc_csharp/37,pliniobrunelli-JWLSLMerge-7fe66dc,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.98,0.5,0.2,0.984,0.6,0.12140832563941291,0.010526315789473717,0.353698661128765,4,538,94,632,1,2.144801833026577
project_cc_csharp/381,dannyr-git-wingman-41103f3,csharp,gpt-4o-mini,Direct Generation,0.0,0.92,0.8333333333333334,0.0,0.916,0.8095238095238095,0.3488372093023256,0.046511627906976716,0.0,0,306,640,946,1,3.1452541670005303
project_cc_csharp/381,dannyr-git-wingman-41103f3,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.9,0.7142857142857143,0.0,0.914,0.8,0.15033678157674313,0.06489454901143021,0.38611579571879917,5,691,595,1286,1,2.165851792000467
project_cc_csharp/39,migus88-Sandland.SceneTools-64e9f8c,csharp,gpt-4o-mini,Direct Generation,0.0,0.23,0.0,0.0,0.238,0.0,0.362962962962963,0.0888888888888889,0.0,0,138,217,355,1,2.9062025839812122
project_cc_csharp/39,migus88-Sandland.SceneTools-64e9f8c,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.28,0.0,0.0,0.312,0.0,0.22401998291737246,0.3492957746478873,0.3227641741042301,5,580,413,993,1,3.168952000007266
project_cc_csharp/445,JoaoAJMatos-ProtoIP-84f8797,csharp,gpt-4o-mini,Direct Generation,0.0,0.75,0.4,0.0,0.764,0.42000000000000004,0.37004830917874393,0.11014492753623184,0.0,0,421,306,727,1,3.0162565000064205
project_cc_csharp/445,JoaoAJMatos-ProtoIP-84f8797,csharp,gpt-4o-mini,Cross-file Context RAG,0.0,0.91,0.8,0.0,0.9099999999999999,0.8,0.11515784603117825,0.0,0.34547353809353476,5,784,160,944,1,4.043710083002225
project_cc_java/1969,flytegg-ls-projects-d0e70ee,java,gpt-4o-mini,Direct Generation,0.0,0.48,0.4444444444444444,0.0,0.48,0.4444444444444445,0.3333333333333333,0.0,0.0,0,344,80,424,1,3.3496750839985907
project_cc_java/1969,flytegg-ls-projects-d0e70ee,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.48,0.4444444444444444,0.0,0.48,0.4444444444444445,0.11295195353412633,0.0,0.338855860602379,5,731,80,811,1,2.1344452500052284
project_cc_java/2096,frazik-main-AmplifyGPT-ac49c2a,java,gpt-4o-mini,Direct Generation,0.0,0.18,0.0,0.0,0.18,0.0,0.3333333333333333,0.0,0.0,0,436,334,770,1,1.9582637919811532
project_cc_java/2096,frazik-main-AmplifyGPT-ac49c2a,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.33,0.2857142857142857,0.0,0.30000000000000004,0.22857142857142856,0.17886602601253426,0.16000000000000003,0.37659807803760276,5,872,240,1112,1,2.497967167000752
project_cc_java/3308,MERVECETIN1929-Turkcell-Homework1-bdf94f0,java,gpt-4o-mini,Direct Generation,0.0,0.61,0.6666666666666666,0.0,0.5660000000000001,0.6142857142857142,0.40891178249884347,0.22673534749653035,0.0,0,410,397,807,1,2.1344159999862313
project_cc_java/3308,MERVECETIN1929-Turkcell-Homework1-bdf94f0,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.47,0.5714285714285714,0.0,0.5399999999999999,0.5952380952380951,0.2097818618331119,0.287508473526747,0.3418371119725887,5,840,451,1291,1,2.724012082995614
project_cc_java/4165,Nova-Committee-Flotage-Fabric-6478e2a,java,gpt-4o-mini,Direct Generation,0.0,0.76,0.6666666666666666,0.0,0.76,0.6666666666666666,0.3333333333333333,0.0,0.0,0,398,411,809,1,2.460962915996788
project_cc_java/4165,Nova-Committee-Flotage-Fabric-6478e2a,java,gpt-4o-mini,Cross-file Context RAG,1.0,1.0,1.0,0.6,0.9279999999999999,0.8666666666666666,0.15593127259345352,0.10769230769230775,0.3601015100880528,4,762,263,1025,1,2.035336125001777
project_cc_java/5209,RebieKong-file-bridge-c3b4855,java,gpt-4o-mini,Direct Generation,0.0,0.42,0.6,0.0,0.44399999999999995,0.6254545454545455,0.36761694278673435,0.1028508283602031,0.0,0,549,640,1189,1,2.2125892500043847
project_cc_java/5209,RebieKong-file-bridge-c3b4855,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.62,0.7272727272727273,0.0,0.6060000000000001,0.7272727272727273,0.17423414802915427,0.07999999999999996,0.44270244408746284,5,1043,487,1530,1,2.5190390000061598
project_cc_java/6212,Western-parotia-BookViewProject-1727e80,java,gpt-4o-mini,Direct Generation,0.0,0.82,0.5,0.0,0.8059999999999998,0.5,0.3404878048780488,0.02146341463414636,0.0,0,314,125,439,1,1.3562339580093976
project_cc_java/6212,Western-parotia-BookViewProject-1727e80,java,gpt-4o-mini,Cross-file Context RAG,0.0,0.62,0.2857142857142857,0.0,0.616,0.2857142857142857,0.11960423281905347,0.014072494669509661,0.34474020378765075,5,782,170,952,1,1.7153410000028089
project_cc_python/4194,nyaarium-blender-nyaatools-4fc69af,python,gpt-4o-mini,Direct Generation,0.0,0.94,1.0,0.0,0.9399999999999998,1.0,0.3333333333333333,0.0,0.0,0,204,110,314,1,1.2130163330002688
project_cc_python/4194,nyaarium-blender-nyaatools-4fc69af,python,gpt-4o-mini,Cross-file Context RAG,1.0,1.0,1.0,1.0,1.0,1.0,0.12846971825164946,0.0,0.3854091547549484,5,534,101,635,1,2.7906755410076585
project_cc_python/4323,pygfx-gfxmorph-0a3a9d9,python,gpt-4o-mini,Direct Generation,0.0,0.61,0.0,0.0,0.61,0.0,0.3333333333333333,0.0,0.0,0,932,548,1480,1,2.43203050000011
project_cc_python/4323,pygfx-gfxmorph-0a3a9d9,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.61,0.0,0.0,0.61,0.0,0.1100798674395435,0.0,0.3302396023186305,5,1625,227,1852,1,1.8455597909924109
project_cc_python/6167,wm-pxel-langchain-testbench-53701f9,python,gpt-4o-mini,Direct Generation,0.0,0.54,0.3333333333333333,0.0,0.54,0.4333333333333333,0.38929692404268673,0.16789077212806025,0.0,0,1494,208,1702,1,2.2576869589975104
project_cc_python/6167,wm-pxel-langchain-testbench-53701f9,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.96,1.0,0.8,0.992,1.0,0.1363205719826427,0.004819277108433773,0.4041424388394943,5,2020,75,2095,1,2.74469712501741
project_cc_python/6666,AlexGidiotis-gpt-light-ae75a5e,python,gpt-4o-mini,Direct Generation,0.0,0.35,0.2857142857142857,0.0,0.35,0.2857142857142857,0.3333333333333333,0.0,0.0,0,160,20,180,1,1.3125541250046808
project_cc_python/6666,AlexGidiotis-gpt-light-ae75a5e,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.53,0.2857142857142857,0.0,0.53,0.2857142857142857,0.1251241933017355,0.0,0.3753725799052065,4,660,25,685,1,1.257237374986289
project_cc_python/8798,davisyoshida-qax-34f0905,python,gpt-4o-mini,Direct Generation,0.0,0.55,0.4,0.0,0.514,0.37,0.4058149429992681,0.21744482899780437,0.0,0,1330,253,1583,1,1.9645481669867877
project_cc_python/8798,davisyoshida-qax-34f0905,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.55,0.4,0.0,0.514,0.37,0.207573119737838,0.20806476269890906,0.414654596514605,3,1733,248,1981,1,2.280457665998256
project_cc_python/9526,pawelkn-xapi-python-788a721,python,gpt-4o-mini,Direct Generation,0.0,0.65,0.5,0.0,0.602,0.5,0.36333333333333334,0.08999999999999997,0.0,0,1330,407,1737,1,2.2939389999955893
project_cc_python/9526,pawelkn-xapi-python-788a721,python,gpt-4o-mini,Cross-file Context RAG,0.0,0.65,0.5,0.0,0.572,0.5,0.1737571936371094,0.1459459459459459,0.3753256349653823,4,1673,414,2087,1,2.7164665829914156
project_cc_typescript/1009,Twinklebear-webgpu-marching-cubes-38227e8,typescript,gpt-4o-mini,Direct Generation,0.0,0.73,0.8,0.0,0.766,0.8,0.35079246844609974,0.052377405338299265,0.0,0,768,640,1408,1,3.208376958995359
project_cc_typescript/1009,Twinklebear-webgpu-marching-cubes-38227e8,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.78,0.8,0.0,0.78,0.8,0.11859979744083997,0.0,0.3557993923225199,5,1213,615,1828,1,2.662848458014196
project_cc_typescript/4341,penpenpng-share-on-nostr-1d57dfe,typescript,gpt-4o-mini,Direct Generation,0.0,0.47,0.4,0.0,0.484,0.38545454545454544,0.3781677746751033,0.13450332402530996,0.0,0,620,640,1260,1,2.293992833001539
project_cc_typescript/4341,penpenpng-share-on-nostr-1d57dfe,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.51,0.4,0.0,0.516,0.39272727272727276,0.1301267847514517,0.06501772943165496,0.3253626248227002,5,1060,640,1700,1,3.0444615419837646
project_cc_typescript/5129,0xProject-0x-parser-a1dd0bf,typescript,gpt-4o-mini,Direct Generation,0.0,0.47,0.5,0.0,0.4699999999999999,0.5,0.3333333333333333,0.0,0.0,0,544,376,920,1,1.5920885420055129
project_cc_typescript/5129,0xProject-0x-parser-a1dd0bf,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.39,0.25,0.0,0.406,0.3,0.16510954271866893,0.08086538461538462,0.4144632435406222,5,948,454,1402,1,2.5559938749938738
project_cc_typescript/6837,jtlapp-kysely-mapper-9fd878b,typescript,gpt-4o-mini,Direct Generation,0.0,0.74,0.6666666666666666,0.0,0.6719999999999999,0.6805194805194804,0.38188928964080865,0.145667868922426,0.0,0,1619,132,1751,1,1.7419153750233818
project_cc_typescript/6837,jtlapp-kysely-mapper-9fd878b,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.96,1.0,0.2,0.962,1.0,0.1138021748492673,0.004210526315789442,0.33719599823201246,5,2007,214,2221,1,1.2194459169986658
project_cc_typescript/9266,7finney-starkode-2fba517,typescript,gpt-4o-mini,Direct Generation,0.0,0.81,1.0,0.0,0.776,0.8181818181818181,0.3752909125285756,0.1258727375857268,0.0,0,627,109,736,1,1.7271998340147547
project_cc_typescript/9266,7finney-starkode-2fba517,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.81,1.0,0.0,0.8100000000000002,1.0,0.1263623739875544,0.0,0.3790871219626632,5,1103,75,1178,1,1.5643784169806167
project_cc_typescript/9887,chiatcg-chiatcg-server-0c3f71d,typescript,gpt-4o-mini,Direct Generation,0.0,0.26,0.25,0.0,0.236,0.2785714285714286,0.3536723163841808,0.06101694915254241,0.0,0,1359,340,1699,1,1.9273735410242807
project_cc_typescript/9887,chiatcg-chiatcg-server-0c3f71d,typescript,gpt-4o-mini,Cross-file Context RAG,0.0,0.26,0.25,0.0,0.256,0.2,0.14929070650715393,0.06593406593406592,0.38193805358739585,5,1735,219,1954,1,3.457744959014235
project_cc_csharp/3173,gittromney-Playnite-NowPlaying-23eec41,csharp,gemini-2.5-flash,Direct Generation,0.0,0.45,0.5,0.0,0.63,0.6533333333333333,0.46317757111719904,0.3895327133515971,0.0,0,6715,620,7335,5,14.095862667018082
project_cc_csharp/3173,gittromney-Playnite-NowPlaying-23eec41,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.15,0.0,0.0,0.368,0.32,0.2719329527091133,0.4855848747844891,0.3302139833428507,5,9105,620,9725,5,11.879174667003099
project_cc_csharp/3343,Woltvint-WAGI-d808927,csharp,gemini-2.5-flash,Direct Generation,0.0,0.52,1.0,0.0,0.616,0.9,0.45096765996766,0.3529029799029799,0.0,0,615,620,1235,5,14.489458791009383
project_cc_csharp/3343,Woltvint-WAGI-d808927,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.52,0.0,0.0,0.49000000000000005,0.0,0.1911782991785211,0.18844827586206891,0.38508662167349444,5,3195,620,3815,5,47.527247541002
project_cc_csharp/3884,briandunnington-CloudDistributedLock-04f72e6,csharp,gemini-2.5-flash,Direct Generation,0.0,0.66,0.0,0.0,0.44400000000000006,0.0,0.4997583511016347,0.49927505330490407,0.0,0,340,621,961,5,12.310910833009984
project_cc_csharp/3884,briandunnington-CloudDistributedLock-04f72e6,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.26,0.0,0.0,0.28200000000000003,0.0,0.3430494031837773,0.6619288072355484,0.36721940231578354,5,2595,620,3215,5,13.462354167015292
project_cc_csharp/4389,Immersive-Plugins-Team-CalloutInterfaceAPI-2c5a303,csharp,gemini-2.5-flash,Direct Generation,0.0,0.31,0.0,0.0,0.29,0.06666666666666667,0.398969862809702,0.1969095884291059,0.0,0,545,614,1159,5,16.624626125005307
project_cc_csharp/4389,Immersive-Plugins-Team-CalloutInterfaceAPI-2c5a303,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.58,0.6666666666666666,0.2,0.6139999999999999,0.6266666666666667,0.2701635146201788,0.38670329670329673,0.4237872471572397,5,3190,620,3810,5,12.145157499995548
project_cc_csharp/741,pliniobrunelli-JWLSLMerge-7fe66dc,csharp,gemini-2.5-flash,Direct Generation,0.0,0.35,0.0,0.0,0.158,0.0,0.6141785408014523,0.842535622404357,0.0,0,400,621,1021,5,14.380140917026438
project_cc_csharp/741,pliniobrunelli-JWLSLMerge-7fe66dc,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.32,0.6666666666666666,0.2,0.45600000000000007,0.7333333333333332,0.19163347127240735,0.24444444444444446,0.33045596937277755,5,2380,574,2954,5,16.334175541996956
project_cc_csharp/851,shahedbd-API.RefreshTokens-c4d606e,csharp,gemini-2.5-flash,Direct Generation,0.0,0.0,0.0,0.0,0.166,0.0,0.48471491228070174,0.4541447368421052,0.0,0,615,621,1236,5,13.881342667009449
project_cc_csharp/851,shahedbd-API.RefreshTokens-c4d606e,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.38,0.4,0.0,0.43600000000000005,0.3466666666666667,0.28190644669179554,0.49311789792492955,0.3526014421504571,5,2985,589,3574,5,12.632558959012385
project_cc_java/1285,EricTra-University_Admission-18ace1f,java,gemini-2.5-flash,Direct Generation,0.0,0.16,0.0,0.0,0.148,0.04444444444444444,0.5209915244398003,0.5629745733194009,0.0,0,7445,620,8065,5,13.577903583005536
project_cc_java/1285,EricTra-University_Admission-18ace1f,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.16,0.0,0.0,0.272,0.20384615384615384,0.23773347673836578,0.39334125233327677,0.31985917788182056,5,9955,620,10575,5,15.706337792013073
project_cc_java/1448,Estructura-de-Datos-2223-3-S2-Ejercicios-en-clase-c874295,java,gemini-2.5-flash,Direct Generation,0.0,0.38,0.3333333333333333,0.0,0.4,0.3333333333333333,0.3523809523809524,0.05714285714285716,0.0,0,1705,620,2325,5,15.58797695901012
project_cc_java/1448,Estructura-de-Datos-2223-3-S2-Ejercicios-en-clase-c874295,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.33,0.3333333333333333,0.0,0.31000000000000005,0.2571428571428571,0.2898755780400256,0.5010843946713512,0.36854233944872566,5,4220,620,4840,5,12.697817874985049
project_cc_java/182,akang943578-java-bard-api-7352c25,java,gemini-2.5-flash,Direct Generation,0.0,0.62,0.75,0.0,0.49000000000000005,0.5309523809523808,0.42419436715769004,0.2725831014730702,0.0,0,6385,620,7005,5,11.604951124987565
project_cc_java/182,akang943578-java-bard-api-7352c25,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.54,0.5,0.0,0.4880000000000001,0.4666666666666667,0.20845813197761165,0.1523809523809524,0.47299344355188255,4,8815,620,9435,5,15.02018054202199
project_cc_java/2225,GeyserMC-Hydraulic-80cb8ab,java,gemini-2.5-flash,Direct Generation,0.0,0.61,0.0,0.0,0.532,0.1,0.47834651524295124,0.4350395457288537,0.0,0,2535,620,3155,5,12.954722166992724
